堂々たる,1342,1342,3332,連体詞,*,*,*,*,*,堂々たる,ドウドウタル,ドードータル,0/6,*
凛冽たる,1342,1342,3404,連体詞,*,*,*,*,*,凛冽たる,リンレツタル,リンレツタル,0/6,*
ちっさな,1342,1342,3745,連体詞,*,*,*,*,*,ちっさな,チッサナ,チッサナ,0/4,*
おかしな,1342,1342,3744,連体詞,*,*,*,*,*,おかしな,オカシナ,オカシナ,0/4,*
大いなる,1342,1342,3405,連体詞,*,*,*,*,*,大いなる,オオイナル,オーイナル,0/5,*
遅々たる,1342,1342,3405,連体詞,*,*,*,*,*,遅々たる,チチタル,チチタル,0/4,*
去る,1342,1342,4216,連体詞,*,*,*,*,*,去る,サル,サル,1/2,*
およそ,1342,1342,3919,連体詞,*,*,*,*,*,およそ,オヨソ,オヨソ,0/3,*
どの,1342,1342,1908,連体詞,*,*,*,*,*,どの,ドノ,ドノ,1/2,*
おっきな,1342,1342,3744,連体詞,*,*,*,*,*,おっきな,オッキナ,オッキナ,0/4,*
津津たる,1342,1342,3405,連体詞,*,*,*,*,*,津津たる,シンシンタル,シンシンタル,0/6,*
しかるべき,1342,1342,4278,連体詞,*,*,*,*,*,しかるべき,シカルベキ,シカルベキ,0/5,*
同じ,1342,1342,397,連体詞,*,*,*,*,*,同じ,オナジ,オナジ,0/3,*
たかだか,1342,1342,4530,連体詞,*,*,*,*,*,たかだか,タカダカ,タカダカ,0/4,*
いわゆる,1342,1342,3745,連体詞,*,*,*,*,*,いわゆる,イワユル,イワユル,0/4,*
それらの,1342,1342,4644,連体詞,*,*,*,*,*,それらの,ソレラノ,ソレラノ,0/4,*
ありとあらゆる,1342,1342,3745,連体詞,*,*,*,*,*,ありとあらゆる,アリトアラユル,アリトアラユル,0/7,*
ちいさな,1342,1342,3683,連体詞,*,*,*,*,*,ちいさな,チイサナ,チーサナ,0/4,*
亡き,1342,1342,3208,連体詞,*,*,*,*,*,亡き,ナキ,ナキ,0/2,*
正々堂々たる,1342,1342,3405,連体詞,*,*,*,*,*,正々堂々たる,セイセイドウドウタル,セイセイドードータル,0/10,*
淡々たる,1342,1342,3405,連体詞,*,*,*,*,*,淡々たる,タンタンタル,タンタンタル,0/6,*
おおいなる,1342,1342,3745,連体詞,*,*,*,*,*,おおいなる,オオイナル,オーイナル,0/5,*
閑散たる,1342,1342,3405,連体詞,*,*,*,*,*,閑散たる,カンサンタル,カンサンタル,0/6,*
如何なる,1342,1342,3399,連体詞,*,*,*,*,*,如何なる,イカナル,イカナル,0/4,*
たいした,1342,1342,3743,連体詞,*,*,*,*,*,たいした,タイシタ,タイシタ,0/4,*
我が,1342,1342,1910,連体詞,*,*,*,*,*,我が,ワガ,ワガ,0/2,*
当の,1342,1342,3754,連体詞,*,*,*,*,*,当の,トウノ,トーノ,0/3,*
整然たる,1342,1342,3405,連体詞,*,*,*,*,*,整然たる,セイゼンタル,セイゼンタル,0/6,*
輝ける,1342,1342,3405,連体詞,*,*,*,*,*,輝ける,カガヤケル,カガヤケル,0/5,*
さる,1342,1342,3446,連体詞,*,*,*,*,*,さる,サル,サル,1/2,*
微々たる,1342,1342,3219,連体詞,*,*,*,*,*,微々たる,ビビタル,ビビタル,0/4,*
こういう,1342,1342,3338,連体詞,*,*,*,*,*,こういう,コウイウ,コーユウ,0/4,*
だいそれた,1342,1342,3892,連体詞,*,*,*,*,*,だいそれた,ダイソレタ,ダイソレタ,0/5,*
そんな,1342,1342,4036,連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,0/3,*
たんなる,1342,1342,3744,連体詞,*,*,*,*,*,たんなる,タンナル,タンナル,0/4,*
こうした,1342,1342,2465,連体詞,*,*,*,*,*,こうした,コウシタ,コーシタ,0/4,*
その,1342,1342,2725,連体詞,*,*,*,*,*,その,ソノ,ソノ,0/2,*
